Renda_Media,Idade_Casa,Media_Comodos,Media_Quartos,Populacao,Media_Ocupantes,Latitude,Longitude,Preco_Medio,Preco_Predito,Erro_Percentual
2.9688,52.0,4.230547550432276,1.0461095100864553,870.0,2.5072046109510087,37.77,-122.28,220800.00000000003,220228.35496031755,-0.2588972100011233
3.75,27.0,4.13768115942029,1.1107660455486543,1901.0,1.9679089026915113,37.77,-122.28,242800.0,274300.8494484126,12.973990711866804
5.1702,18.0,4.333333333333333,1.1508295625942684,1243.0,1.8748114630467572,37.76,-122.29,265400.0,348486.0681944444,31.305978973038584
2.5139,50.0,4.5474006116207955,0.9357798165137615,730.0,2.232415902140673,37.78,-122.28,219000.0,202367.7413888889,-7.594638635210542
2.9732,52.0,5.585284280936455,1.1705685618729098,793.0,2.652173913043478,37.77,-122.26,282100.0,244017.85926190473,-13.499518163096516
5.5337,52.0,5.188940092165899,0.8940092165898618,1033.0,2.380184331797235,37.77,-122.27,372000.0,342759.70558802306,-7.8602941967679945
4.1667,52.0,4.768595041322314,1.0385674931129476,872.0,2.402203856749311,37.77,-122.27,225800.0,237659.54625757583,5.252234835064582
2.7115,52.0,3.7417943107221006,1.052516411378556,849.0,1.8577680525164113,37.77,-122.27,220800.00000000003,234488.55738095244,6.199527799344386
3.3269,52.0,4.61003861003861,1.079150579150579,1121.0,2.164092664092664,37.77,-122.27,234500.00000000003,237160.7441071428,1.1346456746877442
3.2685,52.0,4.844943820224719,1.0292134831460673,872.0,1.9595505617977529,37.77,-122.25,254199.99999999997,285080.6186904763,12.148158414821527
4.7778,52.0,5.269360269360269,1.0606060606060606,637.0,2.144781144781145,37.77,-122.26,351800.0,331297.8891428572,-5.827774547226485
4.226,52.0,5.011764705882353,1.0911764705882352,663.0,1.95,37.77,-122.26,275000.0,319479.32602380944,16.17430037229434
3.3571,52.0,7.034883720930233,0.9767441860465116,411.0,2.38953488372093,37.77,-122.26,405400.0,306378.7428571428,-24.42556910282614
2.9899,52.0,5.0774818401937045,1.0750605326876512,915.0,2.2154963680387407,37.77,-122.26,228100.0,216302.15,-5.172227093380099
2.875,52.0,3.8742138364779874,1.0041928721174005,921.0,1.930817610062893,37.77,-122.26,234000.0,228295.77976190482,-2.437700956450931
2.3882,43.0,3.5902255639097747,1.0676691729323309,585.0,2.199248120300752,37.77,-122.24,162500.0,166697.9470238095,2.5833520146520055
2.975,43.0,4.111111111111111,1.0541310541310542,2086.0,1.9810066476733144,37.77,-122.25,243400.00000000003,242156.34940476195,-0.5109492996047998
5.1039,52.0,5.6280373831775705,1.0130841121495326,1303.0,2.4355140186915887,37.76,-122.23,273800.0,296884.47569047613,8.431145248530362
4.1458,52.0,5.9602272727272725,1.0511363636363635,374.0,2.125,37.76,-122.23,248500.0,290718.74280952377,16.989433726166506
3.4762,52.0,5.305084745762712,1.0932203389830508,979.0,2.0741525423728815,37.76,-122.24,244000.0,248426.9122619047,1.8143083040593082
2.6833,52.0,4.139013452914798,1.0560538116591929,827.0,1.8542600896860986,37.76,-122.24,240899.99999999997,236743.8888888889,-1.725243300585748
5.75,52.0,6.739130434782608,0.9723320158102767,658.0,2.600790513833992,37.76,-122.23,306300.0,330476.8348690477,7.893188008177502
3.9632,50.0,5.753731343283582,1.078358208955224,654.0,2.4402985074626864,37.75,-122.23,240000.0,228138.4868571428,-4.942297142857169
4.9489,45.0,6.102739726027397,1.0616438356164384,384.0,2.6301369863013697,37.75,-122.24,247100.0,267327.01412698405,8.185760472271976
4.8711,27.0,5.082810539523212,0.944792973651192,1499.0,1.8808030112923464,37.75,-122.24,286600.0,322555.65825396817,12.545589062794196
3.0718,52.0,5.068965517241379,1.1130268199233717,1128.0,2.160919540229885,37.76,-122.24,266700.0,251066.20833333328,-5.861939132608442
3.6719,49.0,4.934959349593496,1.0670731707317074,1110.0,2.2560975609756095,37.76,-122.24,229800.0,233905.5380952381,1.7865701023664466
4.6094,52.0,6.185542168674699,1.0506024096385542,1119.0,2.6963855421686747,37.76,-122.24,229300.00000000003,270303.2528769842,17.881924499338925
4.5213,21.0,5.693117408906883,1.011336032388664,2930.0,2.3724696356275303,37.73,-122.24,228399.99999999997,251006.92104365077,9.897951420162348
4.4562,25.0,4.907692307692308,0.9358974358974359,897.0,2.3,37.74,-122.25,206199.99999999997,232285.11309523814,12.65039432358786
7.611,5.0,6.8557763061074315,1.0614422369389256,7427.0,2.73252391464312,37.72,-122.24,350700.0,370484.51203571423,5.641434854780219
3.2689,31.0,4.409298780487805,1.0510670731707317,2973.0,2.2660060975609757,37.73,-122.27,231000.0,236185.35238095236,2.2447412904555675
3.567,52.0,4.550632911392405,1.0253164556962024,1340.0,2.1202531645569622,37.76,-122.25,252900.0,251479.56634920638,-0.5616582249085109
3.6875,28.0,4.65566037735849,1.0471698113207548,2974.0,2.004043126684636,37.74,-122.27,353900.0,313982.7155555554,-11.279255282408753
4.7695,23.0,4.933970460469157,1.103388357949609,2690.0,2.3370981754995657,37.77,-122.27,291700.0,297167.4848928571,1.8743520373181648
3.1972,20.0,3.5460122699386503,1.1196319018404908,583.0,1.7883435582822085,37.75,-122.28,100000.0,160539.76499999998,60.53976499999999
7.2634,12.0,7.133034379671151,1.0189337319382163,5781.0,2.8804185351270553,37.77,-122.06,341600.0,374144.80431944435,9.527167540820944
7.0568,5.0,7.0234375,0.912109375,1738.0,3.39453125,37.73,-122.06,412500.0,380214.93969444453,-7.8266812861952655
4.635,36.0,6.693761814744802,1.0775047258979207,1478.0,2.7939508506616257,37.71,-122.06,248600.00000000003,243084.53293650792,-2.2186110472615064
5.3015,40.0,6.696296296296296,1.1185185185185185,746.0,2.762962962962963,37.71,-122.07,254900.0,263957.93960317445,3.553526717604729
4.9801,36.0,6.327472527472527,1.054945054945055,1235.0,2.7142857142857144,37.71,-122.07,241500.0,240256.60496031743,-0.5148633704689721
5.4834,26.0,6.619834710743802,0.9855371900826446,1411.0,2.915289256198347,37.72,-122.07,295200.0,279643.69404761906,-5.269751338882431
6.187,31.0,7.4203454894433785,1.0191938579654511,1368.0,2.6257197696737045,37.72,-122.08,340400.0,341400.4182619048,0.2938949065525245
5.6194,32.0,6.746594005449591,1.002724795640327,1048.0,2.8555858310626703,37.72,-122.08,274700.0,274791.09166666673,0.03316041742509379
5.4639,35.0,6.057534246575343,0.958904109589041,1004.0,2.750684931506849,37.71,-122.08,238600.0,262704.67636904767,10.102546676046801
5.1498,35.0,7.256130790190736,1.0544959128065394,1086.0,2.9591280653950953,37.71,-122.09,266400.0,261378.41136904765,-1.884980717324455
5.8382,30.0,7.425714285714286,1.0457142857142858,922.0,2.6342857142857143,37.72,-122.1,330200.0,357624.5940595237,8.305449442617723
4.65,36.0,5.5787545787545785,1.006105006105006,1950.0,2.380952380952381,37.71,-122.11,206800.0,233872.64571428575,13.091221331859648
4.3819,25.0,4.996638655462185,1.0453781512605043,1413.0,2.3747899159663866,37.7,-122.1,209200.0,214915.8632936508,2.732248228322559
3.7222,30.0,5.484154929577465,1.1003521126760563,1444.0,2.5422535211267605,37.69,-122.1,195800.0,199983.53095238094,2.1366348071404193
5.2855,31.0,6.851301115241636,1.0483271375464684,749.0,2.7843866171003717,37.71,-122.09,253500.0,255006.99365079365,0.5944748129363514
4.3375,31.0,6.240121580547113,1.0212765957446808,867.0,2.635258358662614,37.7,-122.09,241800.00000000003,232979.6109126984,-3.647803592763284
5.2131,27.0,6.51207729468599,1.0367149758454106,2723.0,2.6309178743961352,37.71,-122.1,252500.0,283484.62592490844,12.271138980161759
6.005,30.0,6.657794676806084,1.0228136882129277,731.0,2.779467680608365,37.7,-122.09,263900.0,276705.6763690476,4.852473046247672
5.0519,38.0,5.524916943521594,0.9800664451827242,781.0,2.5946843853820596,37.71,-122.08,227000.0,244502.3732142858,7.710296570169953
4.8237,38.0,5.699386503067485,1.0076687116564418,1784.0,2.736196319018405,37.71,-122.08,220900.0,219499.50238095236,-0.6339962059971229
5.2497,32.0,6.6292682926829265,1.0902439024390245,1156.0,2.819512195121951,37.7,-122.08,259300.0,264938.1496626984,2.174373182683527
4.125,39.0,5.126353790613718,0.9819494584837545,645.0,2.3285198555956677,37.7,-122.07,232500.00000000003,232238.855218254,-0.11232033623485094
4.6005,37.0,6.0095238095238095,0.9841269841269841,821.0,2.6063492063492064,37.7,-122.06,231599.99999999997,227842.65357142847,-1.6223430175179199
3.5187,33.0,5.072727272727272,1.025974025974026,1912.0,2.483116883116883,37.7,-122.06,209400.0,201664.9706349206,-3.6939013204772637
3.0,32.0,4.899135446685879,1.0605187319884726,1487.0,2.142651296829971,37.7,-122.07,223200.00000000003,221026.44404761904,-0.9738153908516993
3.4934,25.0,4.791549295774648,1.0676056338028168,1645.0,2.316901408450704,37.7,-122.08,209900.00000000003,222037.8605238095,5.782687243358491
2.9861,33.0,4.198858230256898,1.0532825880114176,2239.0,2.1303520456707896,37.7,-122.09,208199.99999999997,212937.5306547619,2.2754710157358025
2.5362,29.0,4.173913043478261,1.1195652173913044,1021.0,1.8496376811594204,37.69,-122.07,203799.99999999997,215267.00107142853,5.626595226412444
3.3021,36.0,5.032119914346895,1.068522483940043,1105.0,2.366167023554604,37.69,-122.08,195700.0,199554.40476190473,1.9695476555466194
3.0964,31.0,4.5667953667953665,1.0108108108108107,2999.0,2.3158301158301158,37.69,-122.07,190500.0,202012.34880952386,6.043227721534833
2.8512,43.0,5.545774647887324,1.1408450704225352,740.0,2.6056338028169015,37.69,-122.08,181000.0,182440.53214285712,0.7958741120757562
3.3478,42.0,5.795081967213115,1.1229508196721312,629.0,2.5778688524590163,37.69,-122.08,184900.0,188428.32281746026,1.9082330002489212
2.3958,37.0,4.136585365853659,0.9853658536585366,314.0,1.5317073170731708,37.68,-122.08,190800.0,233419.06567857144,22.33703651916742
3.5295,15.0,4.567365269461078,1.0254491017964071,1479.0,2.214071856287425,37.68,-122.08,242200.00000000003,229828.54595238093,-5.107949648067342
4.8036,20.0,5.37,1.02125,1732.0,2.165,37.69,-122.09,188300.0,259301.32491666666,37.70649225526642
3.851,52.0,5.2690909090909095,1.0127272727272727,1338.0,2.4327272727272726,37.74,-122.15,183500.0,191431.86607142855,4.322542818217194
4.0662,52.0,5.578125,1.046875,440.0,2.2916666666666665,37.74,-122.14,204199.99999999997,228173.44071428574,11.740176647544452
4.6042,51.0,6.66412213740458,1.025445292620865,922.0,2.346055979643766,37.73,-122.14,251900.0,264669.92130952387,5.069440773927696
2.2,49.0,5.1875,1.0972222222222223,611.0,2.1215277777777777,37.74,-122.15,187500.0,180284.5553571428,-3.8482371428571795
4.1164,52.0,5.485436893203883,1.0097087378640777,994.0,2.412621359223301,37.73,-122.16,198200.0,214263.05380952376,8.104467108740543
3.95,52.0,6.060869565217391,0.9695652173913043,545.0,2.369565217391304,37.74,-122.15,219000.0,223550.46011904758,2.077835670797982
4.9135,52.0,7.188811188811189,0.9020979020979021,317.0,2.2167832167832167,37.73,-122.15,275000.0,286379.9224523808,4.138153619047571
2.8355,45.0,5.105978260869565,1.1127717391304348,1573.0,2.1372282608695654,37.73,-122.15,245400.00000000003,227104.7684523809,-7.455269579306897
3.25,46.0,4.972413793103448,1.0804597701149425,925.0,2.1264367816091956,37.73,-122.17,177500.0,200486.5547619048,12.950171696847768
2.8301,49.0,4.412987012987013,1.0597402597402596,768.0,1.9948051948051948,37.73,-122.16,171600.0,192908.11964285708,12.417319139194106
3.7159,52.0,5.325342465753424,0.9897260273972602,620.0,2.1232876712328768,37.73,-122.17,183300.0,236278.9019047619,28.902837918582602
2.5625,52.0,5.381642512077295,0.9951690821256038,425.0,2.0531400966183573,37.73,-122.16,175000.0,188281.01488095228,7.589151360544159
3.8047,45.0,4.911475409836066,1.0262295081967212,1003.0,3.2885245901639344,37.72,-122.18,156700.0,165020.94691558438,5.310112900819645
3.375,45.0,5.377777777777778,1.0888888888888888,519.0,3.8444444444444446,37.71,-122.18,157500.0,164059.51742857145,4.164772970521553
3.244,38.0,4.494949494949495,1.0101010101010102,481.0,2.4292929292929295,37.71,-122.17,179800.0,179722.62738095227,-0.043032602362476004
4.0268,36.0,5.0847784200385355,1.0269749518304432,1209.0,2.3294797687861273,37.7,-122.18,205500.00000000003,222724.1007936508,8.38155756382033
3.3906,35.0,4.88,1.0552380952380953,1398.0,2.662857142857143,37.7,-122.18,178900.0,183918.20178571434,2.805031741595493
5.5461,36.0,6.224137931034483,1.1896551724137931,158.0,2.7241379310344827,37.71,-122.19,262500.0,274810.34968253976,4.689657021919908
3.371,42.0,4.530120481927711,0.9924698795180723,1817.0,2.73644578313253,37.72,-122.17,165000.0,169523.11071428566,2.74127922077919
3.5313,46.0,4.737024221453288,0.9826989619377162,766.0,2.6505190311418687,37.72,-122.17,159700.0,160373.59543650792,0.4217880003180484
3.663,5.0,5.158536585365853,1.2134146341463414,814.0,2.481707317073171,37.72,-122.17,158300.0,209272.4851190477,32.199927428330824
2.875,38.0,4.2133891213389125,1.0251046025104602,618.0,2.585774058577406,37.72,-122.16,144800.0,150279.2569444444,3.7840172268262493
4.0202,43.0,4.79467680608365,1.0316856780735109,2139.0,2.711026615969582,37.72,-122.17,166300.0,177175.9811507937,6.5399766390822
4.5553,37.0,5.956521739130435,0.9565217391304348,632.0,2.4980237154150196,37.71,-122.16,191000.0,200021.7949206349,4.723452838028736
3.4643,36.0,4.970149253731344,0.9850746268656716,366.0,2.7313432835820897,37.71,-122.16,175000.0,175358.61845238105,0.20492482993202948
3.3431,10.0,4.5958762886597935,1.2391752577319588,877.0,1.8082474226804124,37.72,-122.16,137500.0,165035.50485119043,20.025821709956677
2.1898,28.0,3.8656195462478187,1.024432809773124,830.0,1.4485165794066317,37.73,-122.15,141700.0,172253.69498809523,21.562240640857606
2.9097,31.0,4.263852242744063,0.9815303430079155,739.0,1.949868073878628,37.72,-122.15,210900.0,214486.22382539697,1.7004380395433714
3.375,47.0,4.473684210526316,0.943609022556391,540.0,2.030075187969925,37.72,-122.15,198300.0,214225.9833333333,8.03125735417716
2.8125,29.0,4.333679833679834,1.0883575883575884,2024.0,2.103950103950104,37.72,-122.15,157400.0,210563.19325396832,33.775853401504655
5.0,52.0,6.059880239520958,0.9580838323353293,823.0,2.464071856287425,37.73,-122.14,264700.0,277550.80136544013,4.854855068167786
3.0673,38.0,4.881019830028329,1.1161473087818696,711.0,2.0141643059490084,37.73,-122.14,218400.00000000003,222099.3523809524,1.6938426652712275
3.8125,43.0,6.1521739130434785,1.059782608695652,931.0,2.529891304347826,37.73,-122.14,235100.0,219339.48333333337,-6.703750177229534
6.9096,33.0,7.392592592592592,0.9925925925925926,686.0,2.5407407407407407,37.73,-122.13,341800.0,381314.8155714285,11.560800342723379
7.912,26.0,7.209068010075566,0.9924433249370277,1030.0,2.5944584382871536,37.72,-122.13,367300.0,394182.6543749999,7.318991117615008
3.8393,35.0,5.5688775510204085,0.9770408163265306,976.0,2.489795918367347,37.72,-122.13,243500.0,222444.27142857146,-8.647116456438825
4.0,35.0,4.938095238095238,0.9857142857142858,552.0,2.6285714285714286,37.71,-122.12,167900.0,192863.33273809525,14.867976615899497
6.5095,25.0,6.631578947368421,0.8947368421052632,340.0,1.9883040935672514,37.72,-122.13,371200.0,362729.41790476197,-2.281945607553349
3.5156,39.0,5.954545454545454,1.0,288.0,2.1818181818181817,37.72,-122.14,218900.0,228082.57421428568,4.194871728773721
2.983,45.0,5.633064516129032,1.0201612903225807,555.0,2.2379032258064515,37.72,-122.14,202700.0,199393.44642857145,-1.631254845302689
3.524,45.0,5.213963963963964,1.0157657657657657,1006.0,2.265765765765766,37.72,-122.13,186200.0,212594.18178571426,14.175178187816467
3.1103,44.0,4.661849710982659,0.9797687861271677,776.0,2.2427745664739884,37.71,-122.13,188900.0,197076.6541666667,4.328562290453522
3.5781,44.0,5.262962962962963,1.1037037037037036,609.0,2.2555555555555555,37.71,-122.13,180000.0,205828.83940476182,14.349355224867677
3.1682,18.0,4.273668639053255,1.128698224852071,2441.0,1.805473372781065,37.71,-122.15,202700.0,208776.86273809522,2.9979589235792914
2.6101,27.0,3.9214195183776934,1.097591888466413,1364.0,1.7287705956907478,37.71,-122.14,181700.0,228564.4159523809,25.792193699714304
3.6932,18.0,3.7404214559386975,0.9645593869731801,2197.0,2.1044061302681993,37.71,-122.14,166800.0,199905.29821428572,19.847301087701272
3.4583,43.0,5.599264705882353,1.0238970588235294,1333.0,2.4503676470588234,37.7,-122.13,183700.0,201951.4906746031,9.935487574634235
3.9032,19.0,5.001422475106685,1.0099573257467995,1810.0,2.5746799431009957,37.7,-122.13,218000.00000000003,208669.5331349206,-4.280030672054779
4.0208,36.0,5.453551912568306,0.9726775956284153,531.0,2.901639344262295,37.71,-122.15,191500.0,190654.05119047622,-0.4417487255998828
3.5547,36.0,5.609195402298851,0.9348659003831418,672.0,2.574712643678161,37.7,-122.15,194700.0,199922.79880952387,2.682485264264956
4.5859,17.0,4.433333333333334,0.8848484848484849,695.0,2.106060606060606,37.7,-122.14,187200.0,218859.3121991341,16.912025747400687
2.6321,21.0,4.132264529058117,1.0561122244488979,2162.0,2.1663326653306614,37.7,-122.13,223100.0,206174.8125,-7.586368220528911
3.395,17.0,3.701399688958009,1.1959564541213064,1216.0,1.8911353032659408,37.69,-122.13,271300.0,260382.15489141422,-4.024270220636115
3.9702,36.0,5.297071129707113,0.9539748953974896,606.0,2.5355648535564854,37.7,-122.14,194100.0,200553.41249999998,3.3247874806800497
5.0043,36.0,5.907651715039578,1.0316622691292876,1203.0,3.174142480211082,37.7,-122.16,190400.0,203838.3796031746,7.057972480658929
4.4659,38.0,5.219269102990033,1.053156146179402,874.0,2.903654485049834,37.69,-122.14,189100.0,197309.56547619053,4.341388406235078
3.6625,38.0,5.612612612612613,0.9954954954954955,637.0,2.869369369369369,37.69,-122.15,184600.0,185413.2011904762,0.4405206882319552
3.8864,36.0,5.438405797101449,1.039855072463768,703.0,2.5471014492753623,37.69,-122.15,197300.0,197360.1863095238,0.03050497188230774
3.4583,36.0,6.4104803493449785,1.1004366812227073,733.0,3.2008733624454146,37.7,-122.15,192600.0,194489.4702380953,0.9810333531128219
3.7813,36.0,4.9035087719298245,0.9605263157894737,625.0,2.741228070175439,37.69,-122.16,192200.0,185825.7047619048,-3.3164907586343344
2.9917,36.0,4.875555555555556,0.9244444444444444,568.0,2.5244444444444443,37.7,-122.16,194600.0,181200.6613095238,-6.885580005383455
4.4375,36.0,5.527331189710611,0.9742765273311897,836.0,2.688102893890675,37.7,-122.16,193500.0,202257.03670634923,4.525600365038362
4.0,24.0,4.848066298342541,1.0082872928176796,952.0,2.6298342541436464,37.7,-122.17,202599.99999999997,203929.10535714283,0.656024361867159
2.3869,16.0,4.792613636363637,0.9886363636363636,568.0,1.6136363636363635,37.68,-122.16,83300.0,117968.00119047618,41.61824872806264
4.7609,24.0,6.180327868852459,1.0683060109289617,1125.0,3.0737704918032787,37.69,-122.17,212600.0,223843.4601190477,5.288551325986687
5.4858,5.0,5.204488778054863,1.0149625935162094,840.0,2.0947630922693268,37.68,-122.18,187800.0,222934.18726190476,18.70829992646686
4.3971,36.0,5.229681978798586,0.9823321554770318,796.0,2.812720848056537,37.69,-122.16,205700.0,202821.33075396824,-1.3994502897577819
4.0109,36.0,5.786516853932584,1.0224719101123596,863.0,3.2322097378277155,37.69,-122.15,192900.0,187233.13333333336,-2.937722481423867
4.3864,35.0,5.415637860082304,0.9197530864197531,1349.0,2.7757201646090537,37.68,-122.15,205200.0,201245.82638888888,-1.926985190599963
4.2841,30.0,5.903394255874674,1.156657963446475,929.0,2.425587467362924,37.68,-122.15,213400.0,232247.70823412703,8.832103202496265
5.1312,39.0,4.985074626865671,0.9194029850746268,957.0,2.8567164179104476,37.69,-122.15,183600.0,205496.09166666665,11.925975853304273
2.9958,37.0,3.857657657657658,0.963963963963964,1093.0,1.9693693693693695,37.69,-122.14,178400.0,202526.12083333332,13.523610332585942
3.6364,27.0,5.497528830313015,1.0098846787479407,1489.0,2.4530477759472817,37.68,-122.14,219200.00000000003,214361.40912698407,-2.207386347178812
2.7955,31.0,5.070063694267516,1.1401273885350318,1561.0,2.4856687898089174,37.68,-122.14,183100.0,176827.04913419913,-3.4259698884767182
2.9507,44.0,4.82680412371134,1.0309278350515463,1256.0,2.5896907216494847,37.69,-122.1,157100.0,161628.48928571428,2.8825520596526313
3.4375,30.0,4.290322580645161,0.96415770609319,695.0,2.4910394265232974,37.69,-122.12,157800.0,166549.97142857144,5.544975556762639
2.875,34.0,4.772151898734177,1.1729957805907174,560.0,2.3628691983122363,37.69,-122.13,161700.0,171867.1869047619,6.287685160644347
3.0345,38.0,4.027681660899654,0.9826989619377162,632.0,2.1868512110726646,37.71,-122.12,152100.0,195424.35833333328,28.484127766820038
2.679,41.0,4.66,1.0493333333333332,1849.0,2.465333333333333,37.7,-122.12,144900.0,159178.49246031747,9.854032063711161
2.9922,17.0,4.62453531598513,1.1468401486988848,1287.0,2.392193308550186,37.7,-122.12,179900.0,180784.5908008658,0.4917125074295643
4.1042,35.0,5.001865671641791,0.9477611940298507,1580.0,2.9477611940298507,37.69,-122.12,179100.0,186244.6678571428,3.9892059503868262
2.5833,19.0,4.309153713298791,1.0967184801381693,1571.0,2.7132987910189983,37.7,-122.12,159900.0,160457.53035714282,0.34867439471095873
2.1552,23.0,3.8126410835214446,1.0406320541760723,828.0,1.8690744920993227,37.7,-122.11,161400.0,171509.49611111108,6.263628321630158
2.3274,29.0,3.8402366863905324,0.9053254437869822,835.0,2.470414201183432,37.7,-122.11,170400.0,166462.01428571437,-2.311024480214574
2.4206,19.0,3.7196132596685083,1.089779005524862,1765.0,2.4378453038674035,37.7,-122.11,137500.0,174992.40813492067,27.267205916305944
3.9063,41.0,4.633540372670807,0.9006211180124224,387.0,2.4037267080745344,37.69,-122.1,178400.0,201477.24583333332,12.935675915545582
2.6464,37.0,3.954692556634304,1.0533980582524272,1562.0,2.527508090614887,37.69,-122.11,155200.0,167699.68988095233,8.053923892366189
3.4643,42.0,4.763754045307444,1.0032362459546926,768.0,2.4854368932038833,37.69,-122.11,160900.0,168346.89166666663,4.628273254609468
2.3973,10.0,4.718220338983051,1.1864406779661016,1140.0,2.4152542372881354,37.69,-122.12,167300.0,165539.16547619048,-1.0525012096888946
6.5,20.0,6.451612903225806,0.8064516129032258,83.0,2.6774193548387095,37.69,-122.03,340000.0,325216.0460873016,-4.348221739028933
6.0574,32.0,7.502923976608187,1.1345029239766082,485.0,2.8362573099415203,37.64,-121.97,430999.99999999994,396267.97973015846,-8.05847338047366
3.8958,6.0,4.267015706806283,1.0296684118673647,1189.0,2.075043630017452,37.63,-122.02,301100.0,267258.3480158728,-11.239339748962864
4.7813,21.0,5.248995983935743,0.9477911646586346,586.0,2.353413654618474,37.63,-122.04,241900.0,248937.0561468253,2.909076538580122
3.2829,5.0,4.779040404040404,1.1818181818181819,2240.0,2.8282828282828283,37.63,-122.05,162500.0,182425.56845238098,12.261888278388293
5.3169,10.0,5.769886363636363,1.0142045454545454,867.0,2.4630681818181817,37.66,-122.04,299200.0,233867.89634920633,-21.835596139971145
6.2579,10.0,6.443322981366459,1.029503105590062,3827.0,2.9712732919254656,37.65,-122.04,315500.0,309906.4845238095,-1.7729050637687749
5.1701,23.0,5.809891808346213,0.9884080370942813,3827.0,2.957496136012365,37.68,-122.05,216800.00000000003,246438.6632142857,13.670970117290443
3.25,36.0,4.211136890951276,0.988399071925754,1280.0,2.9698375870069604,37.68,-122.07,218100.0,170815.14047619049,-21.680357415776943
3.1796,30.0,5.126074498567335,1.1528175740210125,2667.0,2.5472779369627507,37.68,-122.06,170300.0,176002.33154761902,3.348403727315924
2.4196,26.0,8.518248175182482,2.7007299270072993,253.0,1.8467153284671534,37.68,-122.08,275000.0,257478.2550793651,-6.371543607503599
2.6563,26.0,4.29489291598023,1.1235584843492588,1401.0,2.3080724876441514,37.68,-122.08,184100.0,182989.17353896095,-0.6033821081146372
0.9637,29.0,3.2434210526315788,1.105263157894737,233.0,1.5328947368421053,37.67,-122.08,160000.0,172684.3466071429,7.927716629464321
2.3357,48.0,4.064935064935065,0.9902597402597403,673.0,2.185064935064935,37.67,-122.09,175000.0,181201.69067460316,3.543823242630377
3.5114,41.0,4.401273885350318,1.124203821656051,704.0,2.2420382165605095,37.68,-122.09,197500.0,216082.27103571422,9.408744828209732
3.3125,43.0,4.166666666666667,0.9166666666666666,273.0,2.275,37.69,-122.09,150000.0,202672.19833333342,35.11479888888895
2.4042,29.0,4.32037037037037,0.9962962962962963,1120.0,2.074074074074074,37.68,-122.09,205600.0,192703.87876984134,-6.272432504940985
2.8322,41.0,3.9271948608137044,0.9914346895074947,1105.0,2.366167023554604,37.68,-122.09,170300.0,173956.12678571432,2.1468742135727097
2.5156,43.0,4.829351535836177,1.1877133105802047,569.0,1.9419795221843004,37.68,-122.09,190900.0,244368.73619047622,28.008766993439615
3.4032,37.0,4.172839506172839,1.0555555555555556,691.0,2.132716049382716,37.68,-122.1,196900.0,205698.90476190476,4.468717502237056
2.535,37.0,4.723214285714286,1.1227678571428572,1109.0,2.4754464285714284,37.68,-122.1,174000.0,161604.17254689752,-7.12403876615085
2.5772,37.0,4.2494623655913975,1.0344086021505376,1197.0,2.574193548387097,37.68,-122.11,170200.0,166860.65476190476,-1.9620124783168251
3.0962,38.0,4.4475,1.0325,1061.0,2.6525,37.68,-122.1,180900.0,174452.15595238097,-3.5643140119508177
2.9564,34.0,4.052048726467331,0.9933554817275747,2479.0,2.745293466223699,37.67,-122.1,150500.0,156884.17083333337,4.241973975636788
3.125,31.0,4.863753213367609,1.1002570694087404,1162.0,2.987146529562982,37.68,-122.1,167100.0,172791.9470238095,3.406311803596355
2.95,35.0,4.370535714285714,1.0803571428571428,1146.0,2.5580357142857144,37.68,-122.12,148900.0,157505.63214285715,5.779470881703931
4.38,40.0,5.8164794007490634,0.947565543071161,724.0,2.7116104868913857,37.68,-122.12,196400.0,201170.50277777773,2.428972901108823
4.0417,37.0,6.432,1.0506666666666666,975.0,2.6,37.68,-122.12,191100.0,197472.8793650794,3.334840065452326
3.8,36.0,5.702702702702703,1.0513513513513513,952.0,2.572972972972973,37.67,-122.11,187500.0,193023.9577380952,2.9461107936507713
3.4839,45.0,5.461152882205514,1.005012531328321,1159.0,2.9047619047619047,37.68,-122.12,180600.0,178371.7203571428,-1.2338204002531583
4.0588,45.0,5.822274881516588,1.0545023696682465,1129.0,2.675355450236967,37.68,-122.13,182800.0,189591.07341269843,3.7150292192004555
4.1974,44.0,5.3541147132169575,0.9950124688279302,1175.0,2.9301745635910224,37.68,-122.13,179300.0,187306.5964285714,4.465474862560744
3.6,43.0,5.109756097560975,1.0365853658536586,924.0,2.817073170731707,37.68,-122.13,179400.0,177829.02083333337,-0.8756851542177414
4.267,35.0,5.5315985130111525,0.9628252788104089,1424.0,2.646840148698885,37.68,-122.14,210300.00000000003,209386.32222222217,-0.43446399323721463
4.2386,34.0,6.072,1.066,1366.0,2.732,37.67,-122.14,192300.0,207010.68293650795,7.64986112142899
5.5797,35.0,6.338461538461538,1.0205128205128204,1171.0,3.0025641025641026,37.67,-122.15,198100.0,277836.2488095239,40.25050419461074
4.0682,36.0,6.1193415637860085,1.0246913580246915,641.0,2.6378600823045266,37.67,-122.14,196200.0,202538.6892857143,3.2307284840541772
3.1734,38.0,6.0602409638554215,1.0451807228915662,880.0,2.6506024096385543,37.67,-122.13,181600.0,183713.95119047616,1.1640700388084582
4.7933,37.0,6.0,1.021543985637343,1635.0,2.9353680430879714,37.67,-122.14,186900.0,214154.09233928568,14.58217888672321
4.8125,37.0,5.8121546961325965,0.9834254143646409,1495.0,2.7532228360957642,37.67,-122.14,188300.0,204888.30642857135,8.809509521280589
